Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
122.408,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.508,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.608,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.707,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.808,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.908,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.009,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.109,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.209,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.31,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.41,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.509,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.61,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
123.661,0.0,0.0,0.0,0.0,0.0,0.0
123.761,0.0,0.0,0.0,0.0,0.0,0.0
123.862,0.0,0.0,0.0,0.0,0.0,0.0
123.962,0.0,0.0,0.0,0.0,0.0,0.0
124.058,0.0,0.0,0.0,0.0,0.0,0.0
124.158,0.0,0.0,0.0,0.0,0.0,0.0
124.258,0.0,0.0,0.0,0.0,0.0,0.0
124.281,0.0,0.0,0.0,0.0,0.0,0.0
124.382,0.0,0.0,0.0,0.0,0.0,0.0
124.482,0.0,0.0,0.0,0.0,0.0,0.0
124.583,0.0,0.0,0.0,0.0,0.0,0.0
124.683,0.0,0.0,0.0,0.0,0.0,0.0
124.783,0.0,0.0,0.0,0.0,0.0,0.0
124.883,0.0,0.0,0.0,0.0,0.0,0.0
124.983,0.0,0.0,0.0,0.0,0.0,0.0
125.083,0.0,0.0,0.0,0.0,0.0,0.0
125.091,0.0,0.0,0.0,0.0,0.0,0.0
125.191,0.0,0.0,0.0,0.0,0.0,0.0
125.29,0.0,0.0,0.0,0.0,0.0,0.0
125.391,0.0,0.0,0.0,0.0,0.0,0.0
125.491,0.0,0.0,0.0,0.0,0.0,0.0
125.592,0.0,0.0,0.0,0.0,0.0,0.0
125.692,0.0,0.0,0.0,0.0,0.0,0.0
125.696,0.005,0.0,0.0,0.0,0.0,0.0
125.796,0.01,0.0,0.0,0.0,0.0,0.0
125.895,0.01,0.0,0.0,0.0,0.0,0.0
125.996,0.01,0.0,0.0,0.0,0.0,0.0
126.096,0.01,0.0,0.0,0.0,0.0,0.0
126.196,0.01,0.0,0.0,0.0,0.0,0.0
126.297,0.01,0.0,0.0,0.0,0.0,0.0
126.397,0.01,0.0,0.0,0.0,0.0,0.0
126.496,0.01,0.0,0.0,0.0,0.0,0.0
126.511,0.01,0.0,0.0,0.0,0.0,-0.05
126.611,0.01,0.0,0.0,0.0,0.0,-0.1
126.712,0.01,0.0,0.0,0.0,0.0,-0.1
126.812,0.01,0.0,0.0,0.0,0.0,-0.1
126.911,0.01,0.0,0.0,0.0,0.0,-0.1
127.012,0.01,0.0,0.0,0.0,0.0,-0.1
127.112,0.01,0.0,0.0,0.0,0.0,-0.1
127.212,0.01,0.0,0.0,0.0,0.0,-0.1
127.312,0.01,0.0,0.0,0.0,0.0,-0.1
127.413,0.01,0.0,0.0,0.0,0.0,-0.1
127.431,0.01,0.0,0.0,0.0,0.0,-0.15000000000000002
127.531,0.01,0.0,0.0,0.0,0.0,-0.2
127.631,0.01,0.0,0.0,0.0,0.0,-0.2
127.731,0.01,0.0,0.0,0.0,0.0,-0.2
127.831,0.01,0.0,0.0,0.0,0.0,-0.2
127.932,0.01,0.0,0.0,0.0,0.0,-0.2
128.032,0.01,0.0,0.0,0.0,0.0,-0.2
128.132,0.01,0.0,0.0,0.0,0.0,-0.2
128.232,0.01,0.0,0.0,0.0,0.0,-0.2
128.332,0.01,0.0,0.0,0.0,0.0,-0.2
128.433,0.01,0.0,0.0,0.0,0.0,-0.2
128.533,0.01,0.0,0.0,0.0,0.0,-0.2
128.633,0.01,0.0,0.0,0.0,0.0,-0.2
128.733,0.01,0.0,0.0,0.0,0.0,-0.2
128.833,0.01,0.0,0.0,0.0,0.0,-0.2
128.932,0.01,0.0,0.0,0.0,0.0,-0.2
129.033,0.01,0.0,0.0,0.0,0.0,-0.2
129.133,0.01,0.0,0.0,0.0,0.0,-0.2
129.234,0.01,0.0,0.0,0.0,0.0,-0.2
129.334,0.01,0.0,0.0,0.0,0.0,-0.2
129.434,0.01,0.0,0.0,0.0,0.0,-0.2
129.534,0.01,0.0,0.0,0.0,0.0,-0.2
129.634,0.01,0.0,0.0,0.0,0.0,-0.2
129.734,0.01,0.0,0.0,0.0,0.0,-0.2
129.834,0.01,0.0,0.0,0.0,0.0,-0.2
129.934,0.01,0.0,0.0,0.0,0.0,-0.2
130.035,0.01,0.0,0.0,0.0,0.0,-0.2
130.135,0.01,0.0,0.0,0.0,0.0,-0.2
130.235,0.01,0.0,0.0,0.0,0.0,-0.2
130.242,0.01,0.0,0.0,0.0,0.0,-0.15000000000000002
130.343,0.01,0.0,0.0,0.0,0.0,-0.10000000000000002
130.443,0.01,0.0,0.0,0.0,0.0,-0.1
130.543,0.01,0.0,0.0,0.0,0.0,-0.1
130.644,0.01,0.0,0.0,0.0,0.0,-0.1
130.744,0.01,0.0,0.0,0.0,0.0,-0.1
130.844,0.01,0.0,0.0,0.0,0.0,-0.1
130.944,0.01,0.0,0.0,0.0,0.0,-0.1
131.044,0.01,0.0,0.0,0.0,0.0,-0.1
131.144,0.01,0.0,0.0,0.0,0.0,-0.1
131.244,0.01,0.0,0.0,0.0,0.0,-0.1
131.344,0.01,0.0,0.0,0.0,0.0,-0.1
131.444,0.01,0.0,0.0,0.0,0.0,-0.1
131.544,0.01,0.0,0.0,0.0,0.0,-0.1
131.645,0.01,0.0,0.0,0.0,0.0,-0.1
131.745,0.01,0.0,0.0,0.0,0.0,-0.1
131.845,0.01,0.0,0.0,0.0,0.0,-0.1
131.945,0.01,0.0,0.0,0.0,0.0,-0.1
132.045,0.01,0.0,0.0,0.0,0.0,-0.1
132.146,0.01,0.0,0.0,0.0,0.0,-0.1
132.246,0.01,0.0,0.0,0.0,0.0,-0.1
132.346,0.01,0.0,0.0,0.0,0.0,-0.1
132.446,0.01,0.0,0.0,0.0,0.0,-0.1
132.546,0.01,0.0,0.0,0.0,0.0,-0.1
132.643,0.01,0.0,0.0,0.0,0.0,-0.1
132.744,0.01,0.0,0.0,0.0,0.0,-0.1
132.845,0.01,0.0,0.0,0.0,0.0,-0.1
132.945,0.01,0.0,0.0,0.0,0.0,-0.1
133.045,0.01,0.0,0.0,0.0,0.0,-0.1
133.144,0.01,0.0,0.0,0.0,0.0,-0.1
133.244,0.01,0.0,0.0,0.0,0.0,-0.1
133.343,0.01,0.0,0.0,0.0,0.0,-0.1
133.445,0.01,0.0,0.0,0.0,0.0,-0.1
133.546,0.01,0.0,0.0,0.0,0.0,-0.1
133.646,0.01,0.0,0.0,0.0,0.0,-0.1
133.746,0.01,0.0,0.0,0.0,0.0,-0.1
133.847,0.01,0.0,0.0,0.0,0.0,-0.1
133.947,0.01,0.0,0.0,0.0,0.0,-0.1
134.047,0.01,0.0,0.0,0.0,0.0,-0.1
134.147,0.01,0.0,0.0,0.0,0.0,-0.1
134.246,0.01,0.0,0.0,0.0,0.0,-0.1
134.345,0.01,0.0,0.0,0.0,0.0,-0.1
134.447,0.01,0.0,0.0,0.0,0.0,-0.1
134.547,0.01,0.0,0.0,0.0,0.0,-0.1
134.595,0.01,0.0,0.0,0.0,0.0,-0.05
134.696,0.01,0.0,0.0,0.0,0.0,0.0
134.796,0.01,0.0,0.0,0.0,0.0,0.0
134.895,0.01,0.0,0.0,0.0,0.0,0.0
134.996,0.01,0.0,0.0,0.0,0.0,0.0
135.096,0.01,0.0,0.0,0.0,0.0,0.0
135.196,0.01,0.0,0.0,0.0,0.0,0.0
135.249,0.015,0.0,0.0,0.0,0.0,0.0
135.349,0.02,0.0,0.0,0.0,0.0,0.0
135.45,0.02,0.0,0.0,0.0,0.0,0.0
135.549,0.02,0.0,0.0,0.0,0.0,0.0
135.649,0.02,0.0,0.0,0.0,0.0,0.0
135.75,0.02,0.0,0.0,0.0,0.0,0.0
135.82,0.02,0.0,0.0,0.0,0.0,-0.05
135.92,0.02,0.0,0.0,0.0,0.0,-0.1
136.02,0.02,0.0,0.0,0.0,0.0,-0.1
136.12,0.02,0.0,0.0,0.0,0.0,-0.1
136.22,0.02,0.0,0.0,0.0,0.0,-0.1
136.32,0.02,0.0,0.0,0.0,0.0,-0.1
136.421,0.02,0.0,0.0,0.0,0.0,-0.1
136.521,0.02,0.0,0.0,0.0,0.0,-0.1
136.621,0.02,0.0,0.0,0.0,0.0,-0.1
136.721,0.02,0.0,0.0,0.0,0.0,-0.1
136.821,0.02,0.0,0.0,0.0,0.0,-0.1
136.843,0.025,0.0,0.0,0.0,0.0,-0.1
136.943,0.03,0.0,0.0,0.0,0.0,-0.1
137.043,0.03,0.0,0.0,0.0,0.0,-0.1
137.06,0.034999999999999996,0.0,0.0,0.0,0.0,-0.1
137.161,0.039999999999999994,0.0,0.0,0.0,0.0,-0.1
137.261,0.04,0.0,0.0,0.0,0.0,-0.1
137.286,0.045,0.0,0.0,0.0,0.0,-0.1
137.386,0.049999999999999996,0.0,0.0,0.0,0.0,-0.1
137.484,0.05499999999999999,0.0,0.0,0.0,0.0,-0.1
137.584,0.05999999999999999,0.0,0.0,0.0,0.0,-0.1
137.684,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
137.785,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
137.885,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
137.985,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.085,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.185,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.285,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.385,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.485,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.586,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.685,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.786,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.886,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
138.986,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
139.086,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
139.184,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
139.286,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
139.387,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
139.396,0.060000000000000005,0.0,0.0,0.0,0.0,-0.15000000000000002
139.496,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
139.589,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
139.689,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
139.788,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
139.889,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
139.989,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.089,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.189,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.289,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.39,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.49,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.59,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.69,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.79,0.060000000000000005,0.0,0.0,0.0,0.0,-0.2
140.875,0.060000000000000005,0.0,0.0,0.0,0.0,-0.15000000000000002
140.975,0.060000000000000005,0.0,0.0,0.0,0.0,-0.10000000000000002
141.075,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.175,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.275,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.376,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.475,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.576,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.676,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.776,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.876,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
141.95,0.060000000000000005,0.0,0.0,0.0,0.0,-0.05
142.05,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
142.15,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
142.203,0.060000000000000005,0.0,0.0,0.0,0.0,0.05
142.304,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.404,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.505,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.605,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.704,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.805,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
142.905,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.005,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.105,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.205,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.305,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.406,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.506,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.605,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.705,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.806,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
143.819,0.060000000000000005,0.0,0.0,0.0,0.0,0.15000000000000002
143.919,0.060000000000000005,0.0,0.0,0.0,0.0,0.2
144.019,0.060000000000000005,0.0,0.0,0.0,0.0,0.2
144.119,0.060000000000000005,0.0,0.0,0.0,0.0,0.2
144.22,0.060000000000000005,0.0,0.0,0.0,0.0,0.2
144.317,0.060000000000000005,0.0,0.0,0.0,0.0,0.15000000000000002
144.417,0.060000000000000005,0.0,0.0,0.0,0.0,0.10000000000000002
144.517,0.060000000000000005,0.0,0.0,0.0,0.0,0.1
144.538,0.060000000000000005,0.0,0.0,0.0,0.0,0.05
144.638,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
144.739,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
144.75,0.060000000000000005,0.0,0.0,0.0,0.0,-0.05
144.85,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
144.95,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
145.051,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
145.151,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
145.251,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
145.277,0.065,0.0,0.0,0.0,0.0,-0.1
145.378,0.07,0.0,0.0,0.0,0.0,-0.1
145.478,0.07,0.0,0.0,0.0,0.0,-0.1
145.578,0.07,0.0,0.0,0.0,0.0,-0.1
145.678,0.07,0.0,0.0,0.0,0.0,-0.1
145.777,0.07500000000000001,0.0,0.0,0.0,0.0,-0.1
145.807,0.08000000000000002,0.0,0.0,0.0,0.0,-0.1
145.837,0.08500000000000002,0.0,0.0,0.0,0.0,-0.1
145.867,0.09000000000000002,0.0,0.0,0.0,0.0,-0.1
145.898,0.09500000000000003,0.0,0.0,0.0,0.0,-0.1
145.928,0.10000000000000003,0.0,0.0,0.0,0.0,-0.1
145.958,0.10500000000000004,0.0,0.0,0.0,0.0,-0.1
145.988,0.11000000000000004,0.0,0.0,0.0,0.0,-0.1
146.089,0.11500000000000005,0.0,0.0,0.0,0.0,-0.1
146.189,0.12000000000000005,0.0,0.0,0.0,0.0,-0.1
146.289,0.12500000000000006,0.0,0.0,0.0,0.0,-0.1
146.389,0.13000000000000006,0.0,0.0,0.0,0.0,-0.1
146.489,0.13500000000000006,0.0,0.0,0.0,0.0,-0.1
146.59,0.14000000000000007,0.0,0.0,0.0,0.0,-0.1
146.69,0.14500000000000007,0.0,0.0,0.0,0.0,-0.1
146.79,0.15,0.0,0.0,0.0,0.0,-0.1
146.89,0.15,0.0,0.0,0.0,0.0,-0.1
146.99,0.15,0.0,0.0,0.0,0.0,-0.1
147.088,0.15,0.0,0.0,0.0,0.0,-0.1
147.188,0.15,0.0,0.0,0.0,0.0,-0.1
147.288,0.15,0.0,0.0,0.0,0.0,-0.1
147.389,0.15,0.0,0.0,0.0,0.0,-0.1
147.489,0.15,0.0,0.0,0.0,0.0,-0.1
147.589,0.15,0.0,0.0,0.0,0.0,-0.1
147.689,0.15,0.0,0.0,0.0,0.0,-0.1
147.789,0.15,0.0,0.0,0.0,0.0,-0.1
147.89,0.15,0.0,0.0,0.0,0.0,-0.1
147.989,0.15,0.0,0.0,0.0,0.0,-0.1
147.991,0.15,0.0,0.0,0.0,0.0,-0.05
148.092,0.15,0.0,0.0,0.0,0.0,0.0
148.192,0.15,0.0,0.0,0.0,0.0,0.0
148.292,0.15,0.0,0.0,0.0,0.0,0.0
148.392,0.15,0.0,0.0,0.0,0.0,0.0
148.492,0.15,0.0,0.0,0.0,0.0,0.0
148.592,0.15,0.0,0.0,0.0,0.0,0.0
148.692,0.15,0.0,0.0,0.0,0.0,0.0
148.792,0.15,0.0,0.0,0.0,0.0,0.0
148.893,0.15,0.0,0.0,0.0,0.0,0.0
148.993,0.15,0.0,0.0,0.0,0.0,0.0
149.093,0.15,0.0,0.0,0.0,0.0,0.0
149.193,0.15,0.0,0.0,0.0,0.0,0.0
149.293,0.15,0.0,0.0,0.0,0.0,0.0
149.393,0.15,0.0,0.0,0.0,0.0,0.0
149.494,0.15,0.0,0.0,0.0,0.0,0.0
149.574,0.15,0.0,0.0,0.0,0.0,0.05
149.675,0.15,0.0,0.0,0.0,0.0,0.1
149.775,0.15,0.0,0.0,0.0,0.0,0.1
149.876,0.15,0.0,0.0,0.0,0.0,0.1
149.975,0.15,0.0,0.0,0.0,0.0,0.1
150.076,0.15,0.0,0.0,0.0,0.0,0.1
150.176,0.15,0.0,0.0,0.0,0.0,0.1
150.276,0.15,0.0,0.0,0.0,0.0,0.1
150.376,0.15,0.0,0.0,0.0,0.0,0.1
150.476,0.15,0.0,0.0,0.0,0.0,0.1
150.576,0.15,0.0,0.0,0.0,0.0,0.1
150.677,0.15,0.0,0.0,0.0,0.0,0.1
150.777,0.15,0.0,0.0,0.0,0.0,0.1
150.877,0.15,0.0,0.0,0.0,0.0,0.1
150.977,0.15,0.0,0.0,0.0,0.0,0.1
151.078,0.15,0.0,0.0,0.0,0.0,0.1
151.178,0.15,0.0,0.0,0.0,0.0,0.1
151.278,0.15,0.0,0.0,0.0,0.0,0.1
151.377,0.15,0.0,0.0,0.0,0.0,0.1
151.478,0.15,0.0,0.0,0.0,0.0,0.1
151.578,0.15,0.0,0.0,0.0,0.0,0.1
151.678,0.15,0.0,0.0,0.0,0.0,0.1
151.778,0.15,0.0,0.0,0.0,0.0,0.1
151.879,0.15,0.0,0.0,0.0,0.0,0.1
151.979,0.15,0.0,0.0,0.0,0.0,0.1
152.079,0.15,0.0,0.0,0.0,0.0,0.1
152.179,0.15,0.0,0.0,0.0,0.0,0.1
152.261,0.15,0.0,0.0,0.0,0.0,0.05
152.361,0.15,0.0,0.0,0.0,0.0,0.0
152.46,0.15,0.0,0.0,0.0,0.0,0.0
152.561,0.15,0.0,0.0,0.0,0.0,0.0
152.661,0.15,0.0,0.0,0.0,0.0,0.0
152.761,0.15,0.0,0.0,0.0,0.0,0.0
152.86,0.15,0.0,0.0,0.0,0.0,0.0
152.96,0.15,0.0,0.0,0.0,0.0,0.0
153.061,0.15,0.0,0.0,0.0,0.0,0.0
153.162,0.15,0.0,0.0,0.0,0.0,0.0
153.262,0.15,0.0,0.0,0.0,0.0,0.0
153.363,0.15,0.0,0.0,0.0,0.0,0.0
153.462,0.15,0.0,0.0,0.0,0.0,0.0
153.563,0.15,0.0,0.0,0.0,0.0,0.0
153.663,0.15,0.0,0.0,0.0,0.0,0.0
153.763,0.15,0.0,0.0,0.0,0.0,0.0
153.863,0.15,0.0,0.0,0.0,0.0,0.0
153.964,0.15,0.0,0.0,0.0,0.0,0.0
154.064,0.15,0.0,0.0,0.0,0.0,0.0
154.164,0.15,0.0,0.0,0.0,0.0,0.0
154.264,0.15,0.0,0.0,0.0,0.0,0.0
154.365,0.15,0.0,0.0,0.0,0.0,0.0
154.465,0.15,0.0,0.0,0.0,0.0,0.0
154.562,0.15,0.0,0.0,0.0,0.0,0.0
154.664,0.15,0.0,0.0,0.0,0.0,0.0
154.763,0.15,0.0,0.0,0.0,0.0,0.0
154.864,0.15,0.0,0.0,0.0,0.0,0.0
154.965,0.15,0.0,0.0,0.0,0.0,0.0
155.065,0.15,0.0,0.0,0.0,0.0,0.0
155.165,0.15,0.0,0.0,0.0,0.0,0.0
155.265,0.15,0.0,0.0,0.0,0.0,0.0
155.366,0.15,0.0,0.0,0.0,0.0,0.0
155.466,0.15,0.0,0.0,0.0,0.0,0.0
155.566,0.15,0.0,0.0,0.0,0.0,0.0
155.666,0.15,0.0,0.0,0.0,0.0,0.0
155.766,0.15,0.0,0.0,0.0,0.0,0.0
155.867,0.15,0.0,0.0,0.0,0.0,0.0
155.967,0.15,0.0,0.0,0.0,0.0,0.0
156.067,0.15,0.0,0.0,0.0,0.0,0.0
156.166,0.15,0.0,0.0,0.0,0.0,0.0
156.267,0.15,0.0,0.0,0.0,0.0,0.0
156.367,0.15,0.0,0.0,0.0,0.0,0.0
156.468,0.15,0.0,0.0,0.0,0.0,0.0
156.567,0.15,0.0,0.0,0.0,0.0,0.0
156.667,0.15,0.0,0.0,0.0,0.0,0.0
156.768,0.15,0.0,0.0,0.0,0.0,0.0
156.868,0.15,0.0,0.0,0.0,0.0,0.0
156.968,0.15,0.0,0.0,0.0,0.0,0.0
157.068,0.15,0.0,0.0,0.0,0.0,0.0
157.168,0.15,0.0,0.0,0.0,0.0,0.0
157.269,0.15,0.0,0.0,0.0,0.0,0.0
157.369,0.15,0.0,0.0,0.0,0.0,0.0
157.468,0.15,0.0,0.0,0.0,0.0,0.0
157.569,0.15,0.0,0.0,0.0,0.0,0.0
157.669,0.15,0.0,0.0,0.0,0.0,0.0
157.769,0.15,0.0,0.0,0.0,0.0,0.0
157.87,0.15,0.0,0.0,0.0,0.0,0.0
157.97,0.15,0.0,0.0,0.0,0.0,0.0
158.069,0.15,0.0,0.0,0.0,0.0,0.0
158.17,0.15,0.0,0.0,0.0,0.0,0.0
158.27,0.15,0.0,0.0,0.0,0.0,0.0
158.37,0.15,0.0,0.0,0.0,0.0,0.0
158.471,0.15,0.0,0.0,0.0,0.0,0.0
158.571,0.15,0.0,0.0,0.0,0.0,0.0
158.671,0.15,0.0,0.0,0.0,0.0,0.0
158.772,0.15,0.0,0.0,0.0,0.0,0.0
158.872,0.15,0.0,0.0,0.0,0.0,0.0
158.972,0.15,0.0,0.0,0.0,0.0,0.0
159.072,0.15,0.0,0.0,0.0,0.0,0.0
159.172,0.15,0.0,0.0,0.0,0.0,0.0
159.272,0.15,0.0,0.0,0.0,0.0,0.0
159.372,0.15,0.0,0.0,0.0,0.0,0.0
159.472,0.15,0.0,0.0,0.0,0.0,0.0
159.572,0.15,0.0,0.0,0.0,0.0,0.0
159.673,0.15,0.0,0.0,0.0,0.0,0.0
159.773,0.15,0.0,0.0,0.0,0.0,0.0
159.873,0.15,0.0,0.0,0.0,0.0,0.0
159.973,0.15,0.0,0.0,0.0,0.0,0.0
160.073,0.15,0.0,0.0,0.0,0.0,0.0
160.173,0.15,0.0,0.0,0.0,0.0,0.0
160.273,0.15,0.0,0.0,0.0,0.0,0.0
160.373,0.15,0.0,0.0,0.0,0.0,0.0
160.474,0.15,0.0,0.0,0.0,0.0,0.0
160.574,0.15,0.0,0.0,0.0,0.0,0.0
160.673,0.15,0.0,0.0,0.0,0.0,0.0
160.774,0.15,0.0,0.0,0.0,0.0,0.0
160.873,0.15,0.0,0.0,0.0,0.0,0.0
160.974,0.15,0.0,0.0,0.0,0.0,0.0
161.075,0.15,0.0,0.0,0.0,0.0,0.0
161.174,0.15,0.0,0.0,0.0,0.0,0.0
161.274,0.15,0.0,0.0,0.0,0.0,0.0
161.374,0.15,0.0,0.0,0.0,0.0,0.0
161.475,0.15,0.0,0.0,0.0,0.0,0.0
161.575,0.15,0.0,0.0,0.0,0.0,0.0
161.675,0.15,0.0,0.0,0.0,0.0,0.0
161.776,0.15,0.0,0.0,0.0,0.0,0.0
161.876,0.15,0.0,0.0,0.0,0.0,0.0
161.976,0.15,0.0,0.0,0.0,0.0,0.0
162.076,0.15,0.0,0.0,0.0,0.0,0.0
162.177,0.15,0.0,0.0,0.0,0.0,0.0
162.277,0.15,0.0,0.0,0.0,0.0,0.0
162.377,0.15,0.0,0.0,0.0,0.0,0.0
162.477,0.15,0.0,0.0,0.0,0.0,0.0
162.577,0.15,0.0,0.0,0.0,0.0,0.0
162.677,0.15,0.0,0.0,0.0,0.0,0.0
162.777,0.15,0.0,0.0,0.0,0.0,0.0
162.877,0.15,0.0,0.0,0.0,0.0,0.0
162.978,0.15,0.0,0.0,0.0,0.0,0.0
163.078,0.15,0.0,0.0,0.0,0.0,0.0
163.178,0.15,0.0,0.0,0.0,0.0,0.0
163.278,0.15,0.0,0.0,0.0,0.0,0.0
163.378,0.15,0.0,0.0,0.0,0.0,0.0
163.479,0.15,0.0,0.0,0.0,0.0,0.0
163.579,0.15,0.0,0.0,0.0,0.0,0.0
163.679,0.15,0.0,0.0,0.0,0.0,0.0
163.779,0.15,0.0,0.0,0.0,0.0,0.0
163.879,0.15,0.0,0.0,0.0,0.0,0.0
163.979,0.15,0.0,0.0,0.0,0.0,0.0
164.079,0.15,0.0,0.0,0.0,0.0,0.0
164.179,0.15,0.0,0.0,0.0,0.0,0.0
164.28,0.15,0.0,0.0,0.0,0.0,0.0
164.379,0.15,0.0,0.0,0.0,0.0,0.0
164.48,0.15,0.0,0.0,0.0,0.0,0.0
164.58,0.15,0.0,0.0,0.0,0.0,0.0
164.68,0.15,0.0,0.0,0.0,0.0,0.0
164.78,0.15,0.0,0.0,0.0,0.0,0.0
164.88,0.15,0.0,0.0,0.0,0.0,0.0
164.98,0.15,0.0,0.0,0.0,0.0,0.0
165.081,0.15,0.0,0.0,0.0,0.0,0.0
165.181,0.15,0.0,0.0,0.0,0.0,0.0
165.281,0.15,0.0,0.0,0.0,0.0,0.0
165.381,0.15,0.0,0.0,0.0,0.0,0.0
165.481,0.15,0.0,0.0,0.0,0.0,0.0
165.581,0.15,0.0,0.0,0.0,0.0,0.0
165.607,0.15,0.0,0.0,0.0,0.0,-0.05
165.708,0.15,0.0,0.0,0.0,0.0,-0.1
165.808,0.15,0.0,0.0,0.0,0.0,-0.1
165.908,0.15,0.0,0.0,0.0,0.0,-0.1
166.007,0.15,0.0,0.0,0.0,0.0,-0.1
166.108,0.15,0.0,0.0,0.0,0.0,-0.1
166.208,0.15,0.0,0.0,0.0,0.0,-0.1
166.308,0.15,0.0,0.0,0.0,0.0,-0.1
166.409,0.15,0.0,0.0,0.0,0.0,-0.1
166.509,0.15,0.0,0.0,0.0,0.0,-0.1
166.609,0.15,0.0,0.0,0.0,0.0,-0.1
166.709,0.15,0.0,0.0,0.0,0.0,-0.1
166.809,0.15,0.0,0.0,0.0,0.0,-0.1
166.906,0.0,0.0,0.0,0.0,0.0,0.0
167.006,0.0,0.0,0.0,0.0,0.0,0.0
167.107,0.0,0.0,0.0,0.0,0.0,0.0
